8892	Basket Case 3: The Progeny	1992	\N	\N
8893	Basket Case 2	1990	0	0
8894	Orca	1977	0	0
8895	AKA	2002	3.1	250
8896	I Married a Monster from Outer Space	1958	0	0
8897	The Trojan Women	1971	3.1	225
8898	Robinson Crusoe	1997	0	0
8899	Hardcore	1979	3.4	560
8900	Watermelon Man	1970	0	0
8901	Flashpoint	2008	\N	\N
8902	Bug	2006	2.5	168834
8903	Planet Terror	2007	0	0
8905	1492: Conquest of Paradise	1992	3	3372
8906	Cannibal Holocaust	1980	0	0
8907	Shark Tale	2004	3.2	78877
8908	Ladder 49	2004	0	0
8909	Black Cloud	2004	3.9	507
8910	I Heart Huckabees	2004	3.3	38441
8911	Raise Your Voice	2004	3.3	56922
8912	Taxi	2004	2.8	15669
8913	Around the Bend	2004	3.4	1012
8914	Primer	2004	3.8	10817
8915	Stage Beauty	2004	0	0
8916	Shall We Dance	2004	3	26935
8917	Team America: World Police	2004	3.4	43078
8918	Eulogy	2004	3.6	2744
8919	P.S.	2004	3	1406
8920	The Country Girl	1954	0	0
8921	The Rose Tattoo	1955	0	0
8922	Epidemic	1987	3.3	1016
8923	Tess	1979	3.6	1705
8924	I Wanna Hold Your Hand	1978	3.5	625
8925	Spinning Boris	2003	0	0
8926	Circle of Iron	1978	0	0
8927	The Cannonball Run	1981	3.1	6545
8928	Dance of the Vampires	1967	3.8	3901
8929	Black Beauty	1994	0	0
8930	De fem benspænd	2003	4	1809
8931	Born Rich	2003	0	0
8932	It's Alive	1974	0	0
8933	Le déclin de l'empire américain	1986	3.7	1522
8934	Bébé's Kids	1992	0	0
8935	All I Want for Christmas	1991	3.1	1740
8936	La vie et rien d'autre	1989	0	0
8937	Friday Night Lights	2004	3.6	36154
8938	Tarnation	2003	3.9	2007
8939	The Final Cut	2004	3	4745
8941	Riding the Bullet	2004	2.9	1830
8942	Spin	2003	3.7	271
8943	Being Julia	2004	3.5	1947
8944	The Dust Factory	2004	3.6	977
8945	Thérèse	1986	3.8	225
8946	Surviving Christmas	2004	2.6	4192
8947	The Grudge	2004	2.9	54794
8948	Alfie	2004	2.9	15367
8949	Sideways	2004	3.4	35809
8950	The Machinist	2004	3.7	41645
8951	Vera Drake	2004	3.8	3338
8952	Duo luo tian shi	1995	4	4014
8954	Lightning in a Bottle	2004	3.6	343
8955	Undertow	2004	3.4	1926
8956	Enduring Love	2004	3.3	2543
8957	Saw	2004	3.7	144186
8958	Ray	2004	3.8	32696
8959	Birth	2004	2.8	5483
8960	Voices of Iraq	2004	4	111
8961	The Incredibles	2004	0	0
8962	Fade to Black	1980	3.3	379
8963	It's All About Love... og Thomas Vinterberg	2003	\N	\N
8964	Callas Forever	2002	0	0
8965	The Polar Express	2004	3.2	22358
8966	Kinsey	2004	3.4	6162
8967	Seed of Chucky	2004	2.6	15727
8968	After the Sunset	2004	3.1	6886
8969	Bridget Jones: The Edge of Reason	2004	3.1	41759
8970	Finding Neverland	2004	3.7	77596
8971	Veer-Zaara	2004	4.2	4026
8972	National Treasure: Book of Secrets	2007	3.6	1237906
8973	La mala educación	2004	3.9	13423
8974	The SpongeBob SquarePants Movie	2004	3.2	19811
8976	San-Antonio	2004	0	0
8977	Alexander	2004	2.7	29540
8978	Christmas with the Kranks	2004	2.9	11697
8979	Guerrilla: The Taking of Patty Hearst	2004	0	0
8980	Notre musique	2004	3.7	949
8981	Closer	2004	3.5	50768
8982	I Am David	2003	4	1967
8983	Shi mian mai fu	2004	3.6	35657
8984	Ocean's Twelve	2004	3.4	108512
8985	Blade: Trinity	2004	3.4	62827
8986	The Bellboy	1960	0	0
8987	Le monde selon Bush	2004	0	0
8988	Cinderfella	1960	0	0
8989	Damn Yankees!	1958	0	0
8990	The Delicate Delinquent	1957	0	0
8991	The Disorderly Orderly	1964	\N	\N
8992	The Errand Boy	1961	0	0
8993	The Family Jewels	1965	0	0
8994	The Ladies Man	2000	2.6	2790
8995	Doing Time for Patsy Cline	1997	2.7	50
8996	Stateside	2004	3.4	526
8997	The Stooge	1952	0	0
8998	That's Entertainment!	1974	3.7	1093
8999	That's Entertainment, Part II	1976	0	0
9000	That's Entertainment! III	1994	0	0
9001	The Wackiest Ship in the Army	1960	0	0
9002	Alexander	2004	2.7	29540
9003	Conquest of Space	1955	0	0
9004	D.A.R.Y.L.	1985	0	0
9005	Fire in the Sky	1993	3.1	2891
9007	I'll Be Seeing You	1944	0	0
9008	The Invisible Man Returns	1940	0	0
9009	The Last Minute	2001	\N	\N
9010	Jeux d'enfants	2003	4.2	14602
9011	Portrait of Jennie	1948	0	0
9012	Ruby Gentry	1952	3.1	162
9013	Secret Honor	1984	3.6	540
9014	Since You Went Away	1944	0	0
9015	A Slipping-Down Life	1999	3.2	316
9017	Oliver Twist	2005	0	0
9018	Control Room	2004	3.9	1430
9019	Celsius 41.11: The Temperature at Which the Brain... Begins to Die	2004	2.6	208
25736	Dr. Jekyll and Mr. Hyde	2008	0	0
25737	Der Golem, wie er in die Welt kam	1920	0	0
25744	Häxan	1922	3.8	1213
25746	The Hunchback of Notre Dame	1939	0	0
25750	Sherlock Jr.	1924	0	0
25752	The Freshman	1990	3.1	2525
25753	Greed	1924	0	0
25755	The Phantom of the Opera	2004	3.7	70849
25757	The Jazz Singer	1980	3.4	857
25759	Oktyabr	1928	4	780
25762	Unknown	2006	3.3	6616
25763	Die Büchse der Pandora	1929	4.1	1316
25764	The Cameraman	1928	0	0
25766	The In Crowd	2000	2.6	925
25769	Steamboat Bill, Jr.	1928	0	0
25771	Un chien andalou	1929	4.1	5685
25773	Little Caesar	1931	3.6	1977
25774	L'âge d'or	1930	4	1547
25777	Monkey Business	1931	0	0
25783	The Return of Doctor X	1939	0	0
25788	Scarface	1983	4.1	121090
25793	Interview with the Vampire: The Vampire Chronicles	1994	3.7	77706
25795	Dinner at Eight	1933	0	0
25797	Gold Diggers of 1933	1933	0	0
25798	De fortabte sjæles ø	2007	0	0
25802	The Son of Kong	1933	0	0
25805	L'atalante	1934	4.3	1388
25825	Balls of Fury	2007	2.8	85682
25826	Libeled Lady	1936	0	0
25827	Mr. Deeds Goes to Town	1936	0	0
25828	The Petrified Forest	1936	0	0
25832	Wife vs. Secretary	1936	0	0
25833	Camille	1936	3.9	1060
25835	Dead End	2003	0	0
25839	Nothing Sacred	1937	0	0
25840	The Prisoner of Zenda	1952	0	0
25841	Stage Door Canteen	1943	0	0
25850	The Holiday	2006	0	0
25855	The Roaring Twenties	1939	0	0
25856	Wuthering Heights	1939	3.9	2525
25865	Letters from Iwo Jima	2006	3.8	73433
25866	The Sea Hawk	1940	0	0
25868	Ball of Fire	1941	4.1	864
25870	Here Comes Mr. Jordan	1941	0	0
25878	Across the Pacific	1942	0	0
25885	Prelude to War	1943	0	0
25886	Random Harvest	1942	0	0
25888	Action in the North Atlantic	1943	0	0
25891	Heaven Can Wait	1943	0	0
25893	The Memphis Belle: A Story of a Flying Fortress	1944	0	0
25898	Vredens dag	1943	4.2	732
25899	Cover Girl	1944	0	0
25900	The Curse of the Cat People	1944	0	0
25901	Henry V	1989	4	3619
25903	The Mask of Dimitrios	1944	0	0
25904	Ministry of Fear	1944	0	0
25905	The Miracle of Morgan's Creek	1944	3.9	836
25906	Mr. Skeffington	1944	0	0
25908	Passage to Marseille	1944	0	0
25914	Ivan Groznyy	1944	4.1	999
25916	They Were Expendable	1945	0	0
25923	Great Expectations	1998	3.4	10607
25924	Humoresque	1946	0	0
25927	The Strangers	2008	3.1	55773
25929	Nightmare Alley	1947	3.9	576
25930	Odd Man Out	1947	4	556
25931	Road to Rio	1947	0	0
25934	The Godfather	1972	4.4	172072
25937	Easter Parade	1948	3.8	2172
25938	Fort Apache	1948	0	0
25940	The Lady from Shanghai	2010	0	0
25941	Yi ge mo sheng nu ren de lai xin	2004	0	0
25942	Louisiana Story	1948	3.4	214
25943	The Naked City	1948	3.8	960
25945	They Live by Night	1949	\N	\N
25946	The Three Musketeers	1993	3.2	13783
25947	Unfaithfully Yours	1948	3.9	650
25951	In the Good Old Summertime	1949	3.8	870
25952	A Letter to Three Wives	1949	3.8	921
25954	Orphée	1950	4.2	1007
25960	Les enfants terribles	1950	3.8	405
25961	The Gunfighter	1950	0	0
25962	King Solomon's Mines	1950	0	0
25963	Los olvidados	1950	4.4	1531
25964	Shûbun	1950	3.6	527
25971	Carrie	1976	3.3	23161
25975	Saikaku ichidai onna	1952	0	0
25977	Abbott and Costello Meet Dr. Jekyll and Mr. Hyde	1953	0	0
25993	Z Channel: A Magnificent Obsession	2004	0	0
25995	Miyamoto Musashi	1954	0	0
25996	A Star Is Born	1937	0	0
25999	Into the Wild	2007	4.2	82515
26002	Mr. Arkadin	1955	3.9	707
26005	Zoku Miyamoto Musashi: Ichijôji no kettô	1955	0	0
26007	Tuntematon sotilas	1955	0	0
26012	Miyamoto Musashi kanketsuhen: kettô Ganryûjima	1956	0	0
26038	Teacher's Pet	2004	2.8	370
26048	Ningen no jôken	1959	0	0
26049	Nobi	1959	4.2	428
26052	Pickpocket	1959	4.1	1733
26055	Ukigusa	1959	4.2	745
26059	Onna ga kaidan wo agaru toki	1960	0	0
26064	Warui yatsu hodo yoku nemuru	1960	4.1	1723
26067	The Deadly Companions	1961	3.2	166
26073	Ningen no jôken	1961	0	0
26078	Advise & Consent	1962	3.9	594
26079	David and Lisa	1962	0	0
26082	Seppuku	1962	4.5	1585
26084	The Music Man	1962	0	0
26085	Mutiny on the Bounty	1935	3.7	1846
26094	L'eclisse	1962	4.2	1924
26096	The Cardinal	1963	3.4	252
26101	McLintock!	1963	0	0
26107	The Prize Winner of Defiance, Ohio	2005	3.2	7811
26110	36 Hours	1965	0	0
26111	Becket	1964	4.1	1602
26112	Behold a Pale Horse	1964	3.4	71
26113	The Best Man	2005	0	0
26116	Hush...Hush, Sweet Charlotte	1964	0	0
26117	Natural Born Killers	1994	3.5	39062
26119	The Naked Kiss	1964	0	0
26122	Onibaba	1964	4.1	1496
26123	Robin and the 7 Hoods	1964	0	0
26124	Robinson Crusoe on Mars	1964	0	0
26128	What a Way to Go!	1964	3.7	212
26131	La battaglia di Algeri	1966	4.4	4133
26133	A Charlie Brown Christmas	1965	0	0
26134	Dracula: Prince of Darkness	1966	3.3	1485
26136	The Hallelujah Trail	1965	0	0
26138	House on Haunted Hill	1959	3.4	4234
26139	In Harm's Way	1965	0	0
26142	Major Dundee	1965	3.3	808
26144	Operation Crossbow	1965	0	0
26147	A Thousand Clowns	1965	0	0
26148	Strangers on a Train	1951	4	9106
26150	Andrey Rublyov	1966	4.5	3531
26151	Au hasard Balthazar	1966	4.2	1694
26152	Batman	1966	3	13951
26155	Khartoum	1966	0	0
26158	Ostre sledované vlaky	1966	4	1286
26159	Tôkyô nagaremono	1966	0	0
26163	Dont Look Back	1967	4.2	1544
26170	La mariée était en noir	1968	3.7	1464
26171	Play Time	1967	4.3	2267
26172	Grosse Pointe Blank	1997	3.7	17815
26174	Shooting Dogs	2005	3.9	11089
26176	Titicut Follies	1967	4.2	367
26178	Two for the Road	1967	0	0
26181	The War Wagon	1967	0	0
26185	Dracula Has Risen from the Grave	1968	0	0
26187	Head	1968	0	0
26189	I Love You, Alice B. Toklas!	1968	0	0
26198	Yours, Mine and Ours	2005	3.2	36270
26199	Alice's Restaurant	1969	3.4	935
26203	Colossus: The Forbin Project	1970	0	0
26208	Ma nuit chez Maud	1969	4.1	2027
26211	More	1969	3.7	386
26222	Dodesukaden	1970	0	0
26225	Le genou de Claire	1970	3.9	808
26226	Hi, Mom!	1970	0	0
26228	En kärlekshistoria	1970	0	0
26230	On a Clear Day You Can See Forever	1970	0	0
26231	Performance	1970	3.9	1292
26240	The Beguiled	1971	0	0
26241	The Devil's Advocate	1997	3.4	30966
26242	Duel	1971	3.6	6809
26246	Johnny Got His Gun	1971	4.1	1730
26249	Lo chiamavano Trinità...	1970	3.7	1690
26251	Mon oncle Antoine	1971	0	0
26258	El topo	1970	4.1	4272
26265	Dr. Phibes Rises Again	1972	0	0
26269	Kozure ôkami: Ko wo kashi ude kashi tsukamatsuru	1972	\N	\N
26270	Kozure Ôkami: Sanzu no kawa no ubaguruma	1972	0	0
26271	Lady Sings the Blues	1972	3.9	1795
26277	Slither	2006	3.2	31835
26280	Traffic	2000	3.5	26217
26283	Charley Varrick	1973	0	0
26285	Dark Star	1974	3.4	3930
26289	Emperor of the North Pole	1973	3.8	503
26294	Il mio nome è Nessuno	1973	0	0
26301	Save the Tiger	1973	3.5	617
26302	Scarecrow	1973	3.7	1738
26303	The Banger Sisters	2002	2.7	4139
26306	Theater of Blood	1973	3.6	1253
26313	California Split	1974	3.8	753
26318	Le fantôme de la liberté	1974	4.1	1386
26323	The Groove Tube	1974	0	0
26326	The Holy Mountain	1973	4.3	3854
26336	The Adventure of Sherlock Holmes' Smarter Brother	1975	0	0
26339	Dolemite	1975	0	0
26345	The Great Waldo Pepper	1975	3.2	560
26349	Night Moves	1975	0	0
26350	Professione: reporter	1975	4	2771
26359	Novecento	1976	4.1	2572
26360	L'argent de poche	1976	4	793
26364	From Noon Till Three	1976	0	0
26366	Harlan County U.S.A.	1976	4.2	797
26371	The Missouri Breaks	1976	3.3	1054
26375	Silver Streak	1976	3.4	1982
26379	Jesus of Nazareth	1977	0	0
26386	High Anxiety	1977	3.4	4006
26388	The Hound of the Baskervilles	1959	0	0
26391	Gangs of New York	2002	3.5	35768
26393	Sorcerer	1977	3.8	787
26394	The Turning Point	1977	0	0
26398	Capricorn One	1977	0	0
26404	In Praise of Older Women	1978	\N	\N
26413	Se ying diu sau	1978	0	0
26414	Wedding Crashers	2005	3.5	215271
26422	Hair	1979	0	0
26425	The In-Laws	2003	2.9	2546
26431	Opening Night	1977	4.1	1012
26462	Bad Boys	1995	3.5	67658
26464	Blue Thunder	1983	0	0
26465	D.C. Cab	1983	0	0
26472	El Norte	1983	0	0
26476	Merry Christmas Mr. Lawrence	1983	3.9	1571
26479	The Pirates of Penzance	1983	0	0
26483	Rock & Rule	1983	0	0
26485	Rumble Fish	1983	3.6	6328
26487	Star 80	1983	3.3	628
26488	The Star Chamber	1983	3	539
26491	To Be or Not to Be	1942	4.2	1733
26492	Twilight Zone: The Movie	1983	3.2	7313
26494	SubUrbia	1996	3.3	1247
26495	Yellowbeard	1983	3.3	1410
26497	Another Country	1984	0	0
26498	Boy Meets Girl	1984	0	0
26504	Cloak & Dagger	1984	0	0
26509	Electric Dreams	1984	3.6	758
26513	The Ice Pirates	1984	0	0
26521	Racing with the Moon	1984	3.3	795
26524	The Times of Harvey Milk	1984	4.2	1883
26527	¿Qué he hecho yo para merecer esto!!	1984	3.8	1849
26544	Heaven Help Us	1985	3.5	872
26547	Ging chat goo si	1985	3.7	4759
26550	Mishima: A Life in Four Chapters	1985	4.2	932
26554	The Quiet Earth	1985	0	0
26555	Spies Like Us	1985	0	0
26558	The Stuff	1985	3.1	1354
26561	Vision Quest	1985	3.5	1468
26562	White Nights	1985	3.4	1109
26564	'Round Midnight	1986	4.1	809
26566	The Best of Times	1986	2.9	1014
26567	Club Paradise	1986	0	0
26577	Nobody's Fool	1986	3	289
26578	Offret	1986	4.4	1787
26585	Ying hung boon sik	1986	0	0
26599	La ley del deseo	1987	3.8	1875
26603	Prince of Darkness	1987	3.3	3606
26606	Sien nui yau wan	1987	0	0
26614	The Bourne Identity	2002	3.9	125823
26616	Cobra Verde	1987	3.7	950
26629	Killer Klowns from Outer Space	1988	0	0
26649	"Lonesome Dove"	1989	\N	\N
26662	Majo no takkyûbin	1989	0	0
26663	Monsieur Hire	1989	3.9	441
26676	Almost an Angel	1990	0	0
26677	Black Rainbow	1989	0	0
26680	Cry-Baby	1990	3.3	38084
26681	Die xue jie tou	1990	0	0
26682	New York Beat Movie	1981	3.7	653
26686	Ghost Dad	1990	2.5	2569
26688	Hard to Kill	1990	2.7	4865
26693	It	1990	0	0
26694	Ju Dou	1990	3.9	1328
26695	The Krays	1990	3.7	1447
26696	Lionheart	1990	3	2754
26698	Narrow Margin	1990	3	630
26700	Nuns on the Run	1990	2.9	1378
26704	State of Grace	1990	3.7	2900
26713	A Fei zheng chuan	1990	4	3441
26726	Predator	1987	3.5	52908
26729	Hearts of Darkness: A Filmmaker's Apocalypse	1991	4.1	3043
26734	A Kiss Before Dying	1956	0	0
26743	Omohide poro poro	1991	0	0
26744	Once Around	1991	3.5	705
26745	Other People's Money	1991	2.8	936
26746	Out for Justice	1991	3	3054
26750	Quigley Down Under	1990	3.2	3350
26758	Tous les matins du monde	1991	4.1	1291
26770	Diggstown	1992	0	0
26776	Kurenai no buta	1992	0	0
26778	Ladybugs	1992	2.6	2093
26782	The Mambo Kings	1992	3.3	1188
26788	Qiu Ju da guan si	1992	3.9	768
26791	Shining Through	1992	3.4	1160
26792	Sidekick	2005	0	0
26796	Un coeur en hiver	1992	4.1	1098
26803	Änglagård	1992	3.7	254
26810	Bad Boy Bubby	1993	4	2270
26811	Bai fa mo nu zhuan	1993	0	0
26812	Barbarians at the Gate	1993	0	0
26819	Kakushi-toride no san-akunin	1958	4.1	6021
26828	Mr. Nanny	1993	2.3	4808
26834	Philadelphia Experiment II	1993	0	0
26838	The Snapper	1993	0	0
26840	Sonatine	1993	0	0
26841	Splitting Heirs	1993	2.6	577
26842	Tai ji: Zhang San Feng	1993	0	0
26861	Freaked	1993	3.3	1649
26865	Jing wu ying xiong	1994	0	0
26870	Major League II	1994	2.8	4428
26875	Una pura formalità	1994	4.2	605
26898	Gonin	1995	0	0
26901	The Last of the Mohicans	1992	3.6	34073
26903	Mimi wo sumaseba	1995	0	0
26915	Tromeo and Juliet	1996	0	0
26934	Sik san	1996	0	0
26939	Kauas pilvet karkaavat	1996	4.1	737
26950	Sgt. Kabukiman N.Y.P.D.	1990	0	0
26965	Beautiful Boxer	2003	3.9	879
26974	Gummo	1997	3.6	5657
26976	Chicago Cab	1997	3.2	473
26982	Men with Guns	1997	3.9	476
26985	Nirvana	1997	0	0
26989	Perdita Durango	1997	0	0
26996	Safe House	1998	0	0
27005	Interview	2007	3.2	14637
27020	Gia	1998	\N	\N
27022	Thursday	1998	0	0
27109	Shurayukihime	1973	0	0
27114	Takedown	2000	0	0
27186	Kirikou et la sorcière	1998	3.9	1078
27193	Taxi 2	2000	0	0
27255	Bad ma ra khahad bord	1999	3.9	888
27266	2046	2004	3.9	14211
27271	Gohatto	1999	3.5	1242
27316	Ruang talok 69	1999	3.4	613
27317	Ôdishon	1999	3.8	14430
27338	The Hole	2001	3.1	5670
27340	The Sleeping Dictionary	2003	0	0
27362	Kabhi Khushi Kabhie Gham...	2001	0	0
27368	Astérix & Obélix: Mission Cléopâtre	2002	3.6	4436
27370	Late Night Shopping	2001	0	0
27376	Der Tunnel	2001	4	713
27391	The Laramie Project	2002	3.7	1662
27397	Gongdong gyeongbi guyeok JSA	2000	4	2656
27402	Dagon	2001	0	0
27408	Ripley's Game	2002	3.4	2169
27410	Conspiracy	2008	2.5	968
27416	Jalla! Jalla!	2000	3.7	1390
27432	The Beautiful Country	2004	0	0
27434	Darkness	2002	2.6	4153
27436	Mockingbird Don't Sing	2001	0	0
27450	Blueberry	2004	0	0
27456	Shackleton's Antarctic Adventure	2001	0	0
27491	Kairo	2001	3.3	3346
27509	Carolina	2003	0	0
27513	Hundstage	2001	3.6	603
27523	Yeopgijeogin geunyeo	2001	0	0
27528	The Warriors	1979	0	0
27537	Nothing Is Private	2007	3.4	2878
27555	Fubar	2002	0	0
27563	Katakuri-ke no kôfuku	2001	0	0
27564	Sex Is Comedy	2002	3.1	1109
27573	Stratosphere Girl	2004	\N	\N
27584	Dead End	2003	0	0
27587	Pure	2002	\N	\N
27592	Boksuneun naui geot	2002	4	10632
27604	Jisatsu sâkuru	2001	0	0
27608	Immortel (ad vitam)	2004	0	0
27611	Battlestar Galactica	2003	0	0
27618	A Sound of Thunder	2005	2.4	12447
27620	Stupeur et tremblements	2003	3.7	726
27627	Oasis	2002	4	289
27636	Herr Lehmann	2003	0	0
27644	Ricordati di me	2003	3.4	361
27648	Bright Young Things	2003	3.5	1866
27660	The Animatrix	2003	3.4	35884
27664	The Brown Bunny	2003	2.9	2486
27674	11:14	2003	3.6	6342
27679	Xiao cheng zhi chun	2002	3.5	338
27685	Bring It on Again	2004	0	0
27689	Les rivières pourpres II - Les anges de l'apocalypse	2004	0	0
27700	Ondskan	2003	3.9	2971
27706	Lemony Snicket's A Series of Unfortunate Events	2004	3.2	60437
27716	De grønne slagtere	2003	3.9	1464
27721	Un long dimanche de fiançailles	2004	3.9	22939
27722	Ruang rak noi nid mahasan	2003	4.1	3086
27727	Gegen die Wand	2004	0	0
27728	Innocence	2004	3.8	8464
27731	Neko no ongaeshi	2002	3.9	9609
27734	Country of My Skull	2004	3.3	748
27735	Unstoppable	2004	\N	\N
27736	Te doy mis ojos	2003	3.6	1070
27741	Tasogare Seibei	2002	4.2	3512
27744	La finestra di fronte	2003	4	1928
27746	Ginger Snaps: Unleashed	2004	3.2	5388
27765	Trauma	2004	2.6	731
27768	Confidences trop intimes	2004	3.4	696
27772	Ju-on	2002	0	0
27773	Oldeuboi	2003	4.3	41925
27776	Feux rouges	2004	3.4	433
27778	Ginger Snaps Back: The Beginning	2004	0	0
27783	El abrazo partido	2004	3.7	516
27788	The Jacket	2005	3.5	22896
27790	20 Million Miles to Earth	1957	0	0
27792	The Saddest Music in the World	2003	3.7	1821
27797	O Homem Que Copiava	2003	3.9	896
27801	Ong-bak	2003	3.8	16639
27803	Mar adentro	2004	4.1	10334
27808	Spanglish	2004	3	21732
27812	Festival Express	2003	3.8	857
27815	Les choristes	2004	4.1	8414
27816	Saints and Soldiers	2003	3.9	4284
27820	Die Geschichte vom weinenden Kamel	2003	4	1514
27821	The Interpreter	2005	3.1	14657
27822	Open Water	2003	2.4	8148
27826	Touch of Pink	2004	3.4	1401
27828	De zaak Alzheimer	2003	3.7	1053
27830	Bobby Jones: Stroke of Genius	2004	3.4	708
27831	Layer Cake	2004	3.7	37167
27833	Silver City	2004	\N	\N
27834	Vozvrashchenie	2003	0	0
27837	Flight of the Phoenix	2004	3	7566
27838	Mean Creek	2004	3.6	5554
27839	The Ring Two	2005	2.8	39779
27841	The Visual Bible: The Gospel of John	2003	4.3	425
27843	Machuca	2004	4.1	1842
27846	The Corporation	2003	4	5815
27850	The Yes Men	2003	3.4	1444
27851	Ae Fond Kiss...	2004	3.7	1269
27857	Så som i himmelen	2004	4.3	3319
27864	She Hate Me	2004	3.3	1915
27865	Azumi	2003	3.9	4714
27866	In My Father's Den	2004	4.1	1184
27869	Taegukgi hwinalrimyeo	2004	4.2	5475
27873	Metallica: Some Kind of Monster	2004	3.7	5021
27874	Going the Distance	2004	3.3	5047
27875	Redemption: The Stan Tookie Williams Story	2004	0	0
27876	Schultze Gets the Blues	2003	3.5	678
27878	Born Into Brothels: Calcutta's Red Light Kids	2004	4.2	4144
27879	Dig!	2004	4.1	2189
27882	Riding Giants	2004	4.1	1482
27884	Word Wars	2004	3.5	889
27888	When Will I Be Loved	2004	2.6	695
27899	What the #$*! Do We (K)now!?	2004	3.5	5742
27904	A Scanner Darkly	2006	3.4	46764
27905	Casshern	2004	0	0
27912	Outfoxed: Rupert Murdoch's War on Journalism	2004	3.7	1346
30659	Noel	2004	3.3	1805
30701	Campanadas a medianoche	1965	4.3	774
30707	Million Dollar Baby	2004	3.8	64852
30712	The Narrow Margin	1952	0	0
30721	Hell Is for Heroes	1962	0	0
30745	Gokudô kyôfu dai-gekijô: Gozu	2003	3.9	2732
30747	Bu san	2003	3.6	632
30749	Hotel Rwanda	2004	4	52962
30783	Sei donne per l'assassino	1964	0	0
30793	Charlie and the Chocolate Factory	2005	0	0
30803	Bin-jip	2004	4.3	7442
30810	The Life Aquatic with Steve Zissou	2004	3.8	65
30812	The Aviator	2004	3.4	27084
30816	The Phantom of the Opera	2004	3.7	70849
30818	Beyond the Sea	2004	3.3	3905
30820	The Woodsman	2004	3.5	4219
30822	In Good Company	2004	3	9983
30825	Meet the Fockers	2004	3.5	187397
30846	The Assassination of Richard Nixon	2004	3.4	3593
30848	A Love Song for Bobby Long	2004	3.7	5803
30850	The Merchant of Venice	2004	3.5	4764
30883	Fat Albert	2004	2.7	6431
30890	Le chiavi di casa	2004	3.7	367
30892	In the Realms of the Unreal	2004	3.8	1043
30894	White Noise	2005	2.7	14878
30896	Underclassman	2005	2.7	3200
30898	The Upside of Anger	2005	3.2	4962
30942	Arrowhead	1953	0	0
30949	The Grateful Dead	1977	0	0
30952	Last Train from Gun Hill	1959	0	0
30954	The Naked Jungle	1954	0	0
30970	A Handful of Dust	1988	3	754
30977	The Pickle	1993	2.4	58
30981	Wetherby	1985	3.1	194
30991	Powwow Highway	1989	4	600
30994	Little Miss Marker	1934	\N	\N
30996	Little Miss Marker	1934	\N	\N
31000	Sweet Liberty	1986	3	337
31004	La vie promise	2002	3.2	202
31011	It's All True	1993	3.2	261
31026	The Phantom of the Opera	2004	3.7	70849
31030	I Remember Mama	1948	4	582
31032	The Last Horror Movie	2003	0	0
31035	Testament	1983	3.7	455
31038	Smooth Talk	1985	3.1	280
31040	Distant Thunder	1988	3.1	151
31042	Hell's Angels	1930	0	0
31047	Jinxed!	1982	0	0
31049	Out Cold	2001	3.5	7234
31053	Heart of America	2002	0	0
31060	A Show of Force	1990	0	0
31079	Kaijûtô no kessen: Gojira no musuko	1967	0	0
31083	Man Trouble	1992	2.6	637
31086	Jingi naki tatakai	1973	0	0
31090	Führer Ex	2002	0	0
31101	Stander	2003	3.6	1039
31104	Hester Street	1975	0	0
31107	Mikey and Nicky	1976	0	0
31109	The Bigamist	1953	0	0
31112	Libertarias	1996	0	0
31114	Imaginary Heroes	2004	3.8	3294
31116	Sergeant York	1941	4	1263
31123	Tais-toi!	2003	0	0
31148	Dzien swira	2002	0	0
31150	The Wizard	1989	3.1	3783
31156	Abbott and Costello Meet the Invisible Man	1951	0	0
31160	Abbott and Costello Meet the Killer, Boris Karloff	1949	0	0
31162	The Life and Death of Peter Sellers	2004	3.4	2594
31184	Appurushîdo	2004	3.7	5608
31188	La voie lactée	1969	4	669
31193	The Many Adventures of Winnie the Pooh	1977	3.6	3913
31221	Elektra	2005	2.6	26366
31223	Racing Stripes	2005	3	10332
31225	Coach Carter	2005	3.7	56395
31247	Sullivan's Travels	1941	4.2	2289
31251	Iceman	1984	0	0
31255	Ice Station Zebra	1968	3.2	1042
31260	Boys Town	1938	0	0
31263	Torremolinos 73	2003	3.5	502
31270	Shivers	1975	3.4	2264
31309	Rocco e i suoi fratelli	1960	4.2	1288
31347	Christmas in July	1940	4	244
31349	I Married a Witch	1942	3.7	260
31359	Moolaadé	2004	0	0
31362	This Girl's Life	2003	3.1	508
31364	Salinui chueok	2003	4.2	3096
31367	The Chase	1994	2.6	2631
31408	Sommersturm	2004	3.8	1586
31410	Der Untergang	2004	0	0
31420	Assault on Precinct 13	2005	3.1	12635
31422	Are We There Yet?	2005	3.1	29416
31424	Alone in the Dark	2005	2.1	8641
31427	Hide and Seek	2005	3.1	22573
31429	Aliens of the Deep	2005	3.2	1182
31431	Boogeyman	2005	2.5	13866
31433	The Wedding Date	2005	3.2	34530
31435	Inside I'm Dancing	2004	4.1	2819
31437	Dare mo shiranai	2004	4.2	3440
31445	Employee of the Month	2006	3.2	54090
31447	Magic in the Water	1995	3.3	642
31467	The Great White Hope	1970	3.8	213
31485	Léon	1994	4.1	59011
31494	Everyday People	2004	2.9	87
31522	Die Ehe der Maria Braun	1979	4.1	858
31528	Beau Geste	1939	0	0
31545	The Hole	2001	3.1	5670
31547	Lektionen in Finsternis	1992	0	0
31553	Double Dragon	1994	2.1	3610
31555	Mac and Me	1988	2.7	2264
31577	Scorchers	1991	0	0
